Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Dendrite,CellType
01862.swc,1244,12.5664,15,40,93,54,198,197.39,78,1.99839,2149.06,13502.9,6751.47,136.07,209.337,8,0.917571,12.3656,1,89.164,68.9024,1.13183,other,ROL
01863.swc,821,12.5664,8,34,75,42,229.87,162.45,55,1.99756,1424.32,8949.28,4474.64,166.936,193.921,7,0.913828,9.93333,1,73.6459,51.6307,1.16116,apical,ROL
01864.swc,942,12.5664,9,42,94,53,274.62,108.5,109,1.99788,1692.12,10631.9,5315.95,146.042,167.843,10,0.93406,9.01064,1,77.9065,68.1906,1.12828,apical,ROL
01865.swc,1353,12.5664,11,49,108,60,205.97,218.63,130,1.99852,2235.08,14043.4,7021.72,119.452,155.024,7,0.919568,11.5185,1,83.1738,60.0284,1.06499,apical,ROL
01866.swc,1902,12.5664,11,82,174,93,292.24,249.04,117,1.99895,3910.56,24570.8,12285.4,167.31,207.482,10,0.927268,9.92529,1,76.0528,58.0151,1.1021,other,ROL
01867.swc,1977,12.5664,10,75,160,86,342.79,370.35,134,1.99899,4198.72,26381.3,13190.7,227.101,240.583,10,0.923993,11.35,1,71.3771,54.3638,1.09353,apical,ROL
01868.swc,1473,12.5664,9,55,119,65,237.1,326.24,126,1.99864,3033.26,19058.6,9529.28,183.868,246.32,9,0.912157,11.3697,1,79.9005,58.2797,1.11208,other,ROL
01869.swc,1121,12.5664,10,44,96,53,152.63,233.55,92,1.99822,1963.22,12335.3,6167.65,157.018,190.02,8,0.913588,10.6667,1,81.9778,54.443,1.13152,other,ROL
01870.swc,1550,12.5664,7,68,142,75,346.47,264.67,128,1.99871,3259.09,20477.5,10238.7,202.66,231.224,11,0.929502,9.90845,1,74.2006,50.1695,1.08755,apical,ROL
01871.swc,1667,12.5664,9,59,125,67,218.23,257.46,86,1.9988,2631.48,16534.1,8267.03,176.679,210.304,7,0.909909,12.328,1,73.5038,58.4435,1.13891,basal,ROL
01872.swc,1761,12.5664,5,67,139,73,189.06,207.46,109,1.99886,2315.83,14550.8,7275.39,133.373,170.495,13,0.913679,11.6619,1,77.6737,64.2658,1.0857,other,ROL
01873.swc,1018,12.5664,6,35,76,42,156.93,265.43,110,1.99804,1605.31,10086.5,5043.24,190.522,227.017,12,0.906173,12.3816,1,73.465,60.3075,1.08902,other,ROL
01874.swc,2080,12.5664,7,67,139,73,419.07,390.58,141,1.99904,4291.71,26965.6,13482.8,263.234,311.869,11,0.925962,13.9568,1,76.0647,61.7725,1.06655,apical,ROL
01875.swc,1395,12.5664,8,47,101,55,267.43,326.24,119,1.99857,3019.44,18971.7,9485.84,178.377,222.467,10,0.92599,12.802,1,78.2287,58.6731,1.08536,other,ROL
01876.swc,1820,12.5664,6,69,145,77,326.24,361.17,135,1.9989,3764.4,23652.4,11826.2,224.285,277.162,11,0.922752,11.5448,1,80.3867,60.262,1.07853,other,ROL
01877.swc,1804,12.5664,7,61,131,71,313.38,343.6,113,1.99889,3764.79,23654.9,11827.4,240.081,262.921,11,0.917711,12.7634,1,83.8354,61.8578,1.09162,apical,ROL
01878.swc,1753,12.5664,7,76,160,85,289.48,325.32,117,1.99886,3601.76,22630.5,11315.3,227.526,250.524,10,0.922178,9.95,1,75.2609,61.4001,1.07445,apical,ROL
01879.swc,1066,12.5664,9,34,75,42,223.56,156.86,81,1.99812,1457.6,9158.34,4579.17,146.234,178.428,8,0.906696,13.2,1,91.8516,64.0609,1.12043,apical,ROL
01880.swc,1087,12.5664,7,40,86,47,211.6,164.22,72,1.99816,1502.04,9437.57,4718.78,148.018,175.043,9,0.894834,11.6279,1,81.0345,64.9242,1.10613,apical,ROL
01881.swc,1291,12.5664,9,50,109,60,130.64,130.64,80,1.99845,1718.44,10797.3,5398.64,77.8551,103.837,10,0.906761,10.8349,1,71.8736,60.8706,1.12961,other,RFL
01882.swc,1032,12.5664,8,36,79,44,166.12,240.29,81,1.99806,1763.86,11082.7,5541.33,160.33,201.351,10,0.915366,12.0506,1,69.9902,61.9118,1.08568,other,RFL
01883.swc,1604,12.5664,11,68,146,79,188.19,233.55,104,1.99875,2620.96,16468,8233.98,154.701,194.127,10,0.93187,9.97945,1,64.7624,57.452,1.14262,apical,RFL
01884.swc,1926,12.5664,10,69,146,78,258.69,281.36,100,1.99896,3194.47,20071.4,10035.7,161.679,193.482,10,0.922863,12.1849,1,76.0264,59.4786,1.13496,apical,RFL
01885.swc,736,12.5664,7,29,66,38,154.47,185.13,72,1.99728,1307.6,8215.9,4107.95,96.3561,139.675,9,0.922877,10.1364,1,84.44,76.6755,1.06821,other,RFL
01886.swc,1284,12.5664,10,39,86,48,199.18,207,97,1.99844,1842.79,11578.6,5789.28,130.498,205.427,10,0.905843,13.9186,1,69.2617,49.1623,1.06954,apical,RFL
01887.swc,993,12.5664,9,47,101,55,228.65,203.51,72,1.99799,1755.56,11030.5,5515.26,134.494,162.248,9,0.908314,8.82178,1,92.3918,68.4032,1.12814,other,RFL
01888.swc,1650,12.5664,9,72,154,83,245.81,280.76,92,1.99879,2801.22,17600.6,8800.28,182.589,207.395,13,0.924809,9.70779,1,82.3521,59.3466,1.13596,apical,RFL
01889.swc,1309,12.5664,14,39,91,53,225.86,159.16,76,1.99847,1908.55,11991.7,5995.87,154.344,175.292,9,0.912341,13.3736,1,66.7316,58.8735,1.14401,apical,RFL
01890.swc,985,12.5664,8,35,77,43,228.16,133.4,79,1.99797,1509.43,9484.04,4742.02,149.904,164.186,7,0.906875,11.7792,1,92.1259,64.7762,1.12867,apical,RFL
01891.swc,1384,12.5664,8,57,120,64,239.07,188.8,109,1.99855,2381.37,14962.6,7481.29,125.517,172.552,10,0.933587,10.525,1,81.9781,63.539,1.06483,apical,RFL
01892.swc,1643,12.5664,10,62,135,74,297.31,177.16,104,1.99878,2814.72,17685.4,8842.69,167.503,189.522,13,0.925588,11.163,1,67.743,60.8444,1.12779,apical,RFL
01893.swc,1573,12.5664,11,72,155,84,390.58,237.1,98,1.99873,3513.43,22075.5,11037.8,256.377,288.549,13,0.929776,9.14194,1,82.0909,62.1125,1.17265,other,RFL
01894.swc,985,12.5664,6,36,76,41,196.88,147.2,84,1.99797,1434.26,9011.73,4505.87,110.024,121.356,10,0.908697,11.9474,1,86.869,63.522,1.08331,other,RFL
01895.swc,1799,12.5664,12,70,151,82,340.03,286.72,88,1.99889,3916.42,24607.6,12303.8,247.566,278.128,15,0.921617,10.9073,1,81.3512,59.4522,1.13103,apical,RFL
01896.swc,1159,12.5664,6,42,89,48,276.46,248.88,96,1.99827,2009.64,12627,6313.48,196.676,227.731,14,0.912134,12.0112,1,90.6093,64.9226,1.08461,apical,RFL
01897.swc,994,12.5664,9,37,83,47,209.76,139.38,72,1.99799,1498.48,9415.2,4707.6,122.965,144.778,10,0.904746,10.9639,1,83.0769,68.0816,1.0776,apical,RFL
01898.swc,842,12.5664,10,32,72,41,185.84,143.98,68,1.99762,1273.63,8002.48,4001.24,144.065,159.805,11,0.912492,10.6806,1,79.2318,69.8974,1.14063,apical,RFL
01899.swc,674,12.5664,7,25,56,32,165.51,119.54,101,1.99703,1156.72,7267.87,3633.94,103.926,137.65,6,0.917638,11.0179,1,74.961,61.213,1.0562,other,RFL
01900.swc,926,12.5664,9,29,65,37,210.26,155.09,102,1.99784,1557.92,9788.73,4894.36,179.078,195.542,9,0.891421,13.2308,1,73.0525,63.1425,1.10215,apical,RFL
01901.swc,890,12.5664,8,34,75,42,153.18,161.92,79,1.99775,1333.12,8376.27,4188.14,105.595,125.738,9,0.911032,10.8533,1,82.325,62.4614,1.07891,other,RFL
01902.swc,1325,12.5664,8,46,98,53,215.16,253.17,97,1.99849,2355.15,14797.8,7398.92,145.586,178.291,9,0.918484,12.5102,1,73.5363,54.0647,1.11027,other,RFL
01903.swc,1164,12.5664,10,36,80,45,234.16,222.52,97,1.99828,2037,12798.9,6399.43,143.352,194.998,9,0.897194,13.5375,1,84.7849,60.0336,1.1126,other,RFL
01904.swc,887,12.5664,6,26,56,31,294.24,172.25,81,1.99775,1578.27,9916.54,4958.27,160.404,186.149,7,0.907557,14.8214,1,83.7012,65.3178,1.07085,apical,RFL
01905.swc,1744,12.5664,13,65,143,79,291.79,220.06,88,1.99885,2921.76,18358,9178.98,150.401,175.602,12,0.914573,11.1888,1,80.0427,61.9843,1.14166,other,RFL
01906.swc,1471,12.5664,7,63,131,69,283.82,235.39,101,1.99864,2472.76,15536.8,7768.4,162.959,222.08,13,0.911439,10.2214,1,68.9152,61.0839,1.10983,other,RFL
01907.swc,877,12.5664,8,31,69,39,205.62,89.7,84,1.99772,1294.18,8131.54,4065.77,132.757,155.716,8,0.91624,11.6957,1,72.859,64.4745,1.10351,apical,RFL
01908.swc,594,12.5664,8,17,40,24,164.68,80.76,60,1.99663,856.373,5380.75,2690.37,88.5573,104.195,8,0.882764,13.825,1,76.5433,65.6566,1.1009,other,RFL
01909.swc,1105,12.5664,8,51,109,59,213.32,128.12,100,1.99819,1917.01,12044.9,6022.46,117.22,156.76,8,0.918628,9.12844,1,73.7089,58.3604,1.07664,other,RFL
01910.swc,618,12.5664,7,21,47,27,198,115.85,85,1.99676,1098.29,6900.79,3450.4,145.237,209.691,7,0.875267,12.1277,1,69.9047,60.1776,1.1255,other,RFL
01911.swc,1067,12.5664,7,38,81,44,195.96,159.16,72,1.99813,1519.85,9549.53,4774.76,112.415,160.474,9,0.901177,12.1605,1,83.0025,58.3119,1.09213,apical,ROL
01912.swc,1241,12.5664,11,55,119,65,271.11,338.19,105,1.99839,2811,17662.1,8831.03,200.03,230.378,11,0.928456,9.42017,1,76.3982,56.5015,1.11817,other,ROL
01913.swc,838,12.5664,6,36,76,41,199.84,135.48,86,1.99761,1396.07,8771.75,4385.87,151.331,180.656,8,0.911742,10.0132,1,70.5358,63.7015,1.13477,basal,ROL
01914.swc,813,12.5664,6,32,69,38,212.1,158.15,80,1.99754,1348.2,8470.96,4235.48,156.782,181.16,7,0.91163,10.7681,1,81.1677,65.643,1.09984,basal,ROL
01915.swc,1117,12.5664,5,33,69,37,186.76,148.58,92,1.99821,1451.68,9121.17,4560.59,115.512,149.517,8,0.917511,15.1739,1,81.6863,63.0076,1.05685,other,ROL
01916.swc,1246,12.5664,10,46,100,55,152.26,181.7,90,1.99839,1788,11234.3,5617.17,127.743,153.354,8,0.90467,11.45,1,77.2839,66.7688,1.12395,basal,ROL
01917.swc,1091,12.5664,6,50,104,55,128.73,225.58,96,1.99817,1758.07,11046.3,5523.13,139.888,161.325,8,0.906414,9.48077,1,75.2862,58.8448,1.13348,other,ROL
01918.swc,912,12.5664,10,24,57,34,157.78,146.74,76,1.99781,1284.43,8070.28,4035.14,114.702,134.406,6,0.913101,14.9825,1,70.6579,60.5784,1.06172,other,ROL
01919.swc,2023,12.5664,6,91,187,97,243.36,270.95,114,1.99901,3213.45,20190.7,10095.4,144.537,179.488,11,0.926459,9.81283,1,75.7178,55.4461,1.14151,other,ROL
01920.swc,1782,12.5664,6,70,147,78,258.69,251.94,109,1.99888,2860.81,17975,8987.49,140.215,180.979,9,0.921365,11.1156,1,71.7632,58.8604,1.12366,other,ROL
01921.swc,904,12.5664,12,26,62,37,133.4,154.56,67,1.99779,1287.1,8087.06,4043.53,95.2053,115.235,6,0.89445,13.5645,1,82.1526,66.6956,1.11152,basal,ROL
01922.swc,1649,12.5664,7,60,126,67,170.66,212.06,107,1.99879,2229.33,14007.3,7003.65,122.498,155.97,9,0.916799,12.0794,1,84.6129,60.6594,1.05872,basal,ROL
01923.swc,1235,12.5664,11,37,83,47,142.6,168.82,93,1.99838,1695.01,10650.1,5325.04,112.628,147.235,7,0.90044,13.8675,1,71.4938,61.5514,1.07727,other,ROL
01924.swc,1175,12.5664,6,43,90,48,144.9,166.52,94,1.9983,1553.95,9763.73,4881.87,100.6,121.69,11,0.912503,12.0444,1,70.2939,55.7495,1.09565,basal,ROL
01925.swc,605,12.5664,7,20,45,26,124.66,128.34,49,1.99669,835.952,5252.44,2626.22,83.4142,93.9489,6,0.907418,12.4222,1,72.7868,62.23,1.12882,apical,ROL
01926.swc,646,12.5664,4,23,48,26,151.34,134.32,77,1.9969,830.55,5218.5,2609.25,112.583,126.008,9,0.908764,12.4375,1,77.6256,65.1028,1.05971,other,ROL
01927.swc,1574,12.5664,13,48,108,61,172.5,188.6,109,1.99873,2312.82,14531.9,7265.95,122.834,162,8,0.887821,13.5648,1,76.3446,55.6222,1.13866,other,RFL
01928.swc,1410,12.5664,11,41,91,51,195.96,166.52,106,1.99858,1979.77,12439.3,6219.64,109.464,132.99,6,0.896836,14.4835,1,96.5728,60.9463,1.06341,basal,RFL
01929.swc,1478,12.5664,11,53,116,64,213.93,201.67,101,1.99865,2438.04,15318.6,7659.32,127.48,152.652,8,0.904207,11.7328,1,81.7147,57.6788,1.07741,other,RFL
01930.swc,939,12.5664,10,34,76,43,179,215.77,80,1.99787,1752.97,11014.2,5507.12,131.198,166.743,7,0.92353,11.3421,1,70.5113,57.223,1.08187,other,RFL
01931.swc,1625,12.5664,13,54,119,66,190.03,252.55,103,1.99877,2944.92,18503.5,9251.73,136.905,161.512,8,0.922535,12.6471,1,73.5339,56.6517,1.0714,other,RFL
01932.swc,1269,12.5664,9,54,116,63,135.7,194.12,89,1.99842,1814.73,11402.3,5701.14,108.934,131.481,9,0.906027,9.93103,1,74.3564,57.6468,1.08886,basal,RFL
01933.swc,2784,12.5664,12,84,179,96,263.59,285.04,121,1.99928,4511.14,28344.3,14172.2,174.45,205.412,9,0.922225,14.5475,1,73.687,56.6159,1.11959,other,RFL
01934.swc,1961,12.5664,13,58,128,71,191.36,195.96,95,1.99898,2829.41,17777.7,8888.87,136.275,168.619,8,0.915633,14.3125,1,72.8747,52.1274,1.11051,other,RFL
01935.swc,1396,12.5664,11,43,95,53,250.1,199.83,95,1.99857,2471.15,15526.7,7763.34,167.13,222.899,6,0.910037,13.6842,1,72.8331,57.9673,1.1387,basal,RFL
01936.swc,2523,12.5664,9,101,213,113,278.91,266.65,119,1.99921,4145.09,26044.4,13022.2,178.166,375.69,17,0.925653,10.8404,1,73.5058,57.8974,1.11905,other,RFL
01937.swc,1469,12.5664,12,54,119,66,160.08,149.04,98.11,1.99864,2226.66,13990.5,6995.25,111.405,145.212,8,0.898541,11.3361,1,73.5646,57.4114,1.09131,apical,RFL
01938.swc,1772,12.5664,11,54,119,66,198.26,195.96,79,1.99887,2500.61,15711.8,7855.89,152.446,185.84,8,0.898053,13.8824,1,81.4063,60.283,1.07496,other,RFL
01939.swc,1492,12.5664,12,49,112,64,229.26,296.08,89,1.99866,2528.59,15887.6,7943.79,161.015,195.974,6,0.907029,12.3125,1,83.4057,59.6029,1.13439,other,RFL
01940.swc,1306,12.5664,6,56,119,64,170.42,274.62,81,1.99847,2173.7,13657.8,6828.88,156.8,185.722,16,0.915496,9.96639,1,75.082,63.2476,1.12023,other,RFL
01941.swc,2132,12.5664,9,78,164,87,239.07,309.56,102,1.99906,3637.25,22853.5,11426.8,184.884,209.198,12,0.922372,11.9939,1,78.9847,57.0909,1.13259,other,RFL
01942.swc,1206,12.5664,12,47,104,58,191.87,246.43,94,1.99834,2270.13,14263.7,7131.83,154.977,200.791,11,0.93326,10.5865,1,70.8811,57.1674,1.13712,apical,RFL
01943.swc,1621,12.5664,14,60,132,73,259.3,255.62,86,1.99877,2926.86,18390,9195.01,170.652,237.359,12,0.905177,11.2727,1,71.7892,58.5438,1.15,other,RFL
01944.swc,1049,12.5664,13,44,101,58,177.26,418.14,87,1.99809,2658.88,16706.3,8353.13,229.334,243.261,7,0.935188,9.37624,1,63.1432,57.3512,1.1369,apical,RFL
01945.swc,1066,12.5664,12,37,84,48,204.94,355.65,74,1.99812,2479.65,15580.1,7790.06,250.608,263.088,10,0.913923,11.6786,1,74.5714,63.9174,1.14456,apical,RFL
01946.swc,1036,12.5664,6,34,72,39,247.65,255.62,92,1.99807,1755.9,11032.7,5516.33,165.776,186.248,12,0.909555,13.375,1,72.9936,59.2336,1.08496,other,RFL
01947.swc,1930,12.5664,17,87,190,104,193.1,291.79,91,1.99896,3363.22,21131.7,10565.9,199.704,218.135,16,0.920037,9.15263,1,79.1328,60.0598,1.1822,apical,RFL
01948.swc,1130,12.5664,7,55,115,61,170.41,196.16,95,1.99823,1976.18,12416.7,6208.36,128.735,142.424,10,0.927628,8.81739,1,67.3808,61.3751,1.09176,apical,RFL
01949.swc,1016,12.5664,10,32,74,43,156.4,192.28,80,1.99803,1515.93,9524.86,4762.43,105.758,124.755,8,0.8973,12.7162,1,65.2446,58.2763,1.05708,apical,RFL
01950.swc,1312,12.5664,16,43,100,58,210.88,204.74,80.89,1.99848,2438.56,15321.9,7660.97,144.396,168.154,10,0.901239,12.11,1,83.6534,65.4381,1.11107,apical,RFL
01951.swc,937,12.5664,9,38,84,47,164.28,153.86,81,1.99787,1665.72,10466,5233.02,105.818,142.629,9,0.913227,10.1429,1,72.984,52.9481,1.10734,other,RFL
01952.swc,1422,12.5664,20,39,97,59,259.91,281.98,88,1.99859,2649.8,16649.2,8324.61,153.78,174.787,5,0.902898,13.6495,1,92.023,68.03,1.14476,apical,RFL
01953.swc,1395,12.5664,11,52,115,64,208.42,285.66,65,1.99857,2397.26,15062.4,7531.21,197.176,217.644,9,0.903159,11.1217,1,84.4512,66.0239,1.116,apical,RFL
01954.swc,1395,12.5664,11,53,118,66,208.61,375.87,87,1.99857,3084.6,19381.1,9690.56,231.089,261.256,11,0.912096,10.8136,1,78.2518,61.8038,1.16289,other,RFL
01955.swc,1189,12.5664,14,43,98,56,201.07,224.97,87,1.99832,2188.47,13750.6,6875.28,154.682,167.667,7,0.912244,11.1224,1,80.4134,61.2847,1.12428,apical,RFL
01956.swc,1450,12.5664,12,51,112,62,186.3,220.34,83,1.99862,2032.4,12770,6384.99,119.911,147.281,7,0.905894,11.9375,1,77.8648,67.0462,1.08671,apical,RFL
01957.swc,783,12.5664,8,33,73,41,106.72,128.8,78,1.99745,1121.7,7047.87,3523.93,80.8492,96.288,7,0.896019,9.71233,1,77.8139,65.2061,1.09753,other,RFL
01958.swc,885,12.5664,9,40,87,48,160,216.38,77,1.99774,1586.19,9966.33,4983.17,121.136,133.107,9,0.929887,9.16092,1,70.6989,54.6922,1.14179,apical,RFL
01959.swc,2385,12.5664,13,84,180,97,253.78,290.56,95,1.99916,3956.77,24861.1,12430.5,175.234,212.768,9,0.918157,12.2444,1,88.1942,68.6779,1.1505,apical,RFL
01960.swc,651,12.5664,7,26,57,32,202.29,196.16,82,1.99693,1174.91,7382.2,3691.1,158.489,171.085,9,0.913955,10.4035,1,84.695,60.8168,1.08937,other,RFL
01961.swc,1288,12.5664,6,55,115,61,137.93,267.89,78,1.99845,2073.55,13028.5,6514.24,200.711,228.646,16,0.898356,10.1913,1,81.5203,61.4674,1.14806,other,RFL
01962.swc,1125,12.5664,11,34,77,44,201.68,274.62,106,1.99822,1980.22,12442.1,6221.04,183.642,221.335,8,0.927099,13.5974,1,82.5658,66.4794,1.10359,apical,ROL
01963.swc,842,12.5664,10,44,97,54,212.29,239.85,74,1.99762,2024.21,12718.5,6359.24,153.525,177.732,11,0.927846,7.6701,1,78.5487,61.4886,1.16236,apical,ROL
01964.swc,772,12.5664,7,32,69,38,119.6,195.96,72,1.99741,1101.01,6917.86,3458.93,100.663,113.337,8,0.917533,10.1739,1,70.3406,60.0407,1.05254,apical,ROL
01965.swc,655,12.5664,10,22,52,31,124.2,127.88,87,1.99695,962.593,6048.15,3024.08,82.6217,95.8536,4,0.910246,11.5769,1,87.5144,62.5512,1.08342,other,ROL
01966.swc,1387,12.5664,10,56,121,66,270.94,228.04,84,1.99856,2395.17,15049.3,7524.65,140.443,171.264,7,0.925127,10.4545,1,77.0674,61.0346,1.13053,other,ROL
01967.swc,1274,12.5664,17,46,110,65,216.39,238.45,83,1.99843,2327.05,14621.3,7310.64,139.333,165.314,7,0.915906,10.5727,1,88.1807,71.5706,1.16346,other,ROL
01968.swc,902,12.5664,7,41,87,47,140.37,140.99,97,1.99778,1520.15,9551.36,4775.68,105.31,131.774,8,0.921082,9.35632,1,84.636,59.9271,1.06641,other,ROL
01969.swc,1182,12.5664,11,46,101,56,199.23,168.58,84,1.99831,1931.51,12136,6068.02,124.886,147.154,8,0.905203,10.6931,1,77.5753,57.373,1.07908,apical,ROL
01970.swc,615,12.5664,8,21,48,28,126.89,183.29,55,1.99675,998.653,6274.72,3137.36,104.102,127.858,7,0.906478,11.7917,1,95.7416,81.3824,1.07753,basal,ROL
01971.swc,567,12.5664,7,23,51,29,104.21,177.77,70,1.99647,1046.2,6573.49,3286.74,112.276,125.431,10,0.924043,10.098,1,84.5266,59.0758,1.06689,other,ROL
01972.swc,567,12.5664,9,27,62,36,131.8,175.31,61,1.99647,1046.67,6576.44,3288.22,123.669,134.923,6,0.921373,8.12903,1,93.9441,75.6269,1.14934,other,ROL
01973.swc,1171,12.5664,13,37,87,51,173.42,287.5,70,1.99829,1882.73,11829.6,5914.78,177.331,194.115,6,0.900208,12.4483,1,65.8651,52.5849,1.13681,apical,ROL
01974.swc,1468,12.5664,8,53,113,61,164.22,206.08,81,1.99864,1958.61,12306.3,6153.16,116.601,154.669,7,0.898078,11.9823,1,68.2116,60.4195,1.08378,basal,RFL
01975.swc,1759,12.5664,10,70,148,79,213.44,177.1,88.89,1.99886,2366.85,14871.3,7435.67,118.015,143.048,9,0.913664,10.8784,1,63.7496,54.3485,1.07495,other,RFL
01976.swc,2174,12.5664,10,79,166,88,160.54,209.3,113,1.99908,2992.82,18804.4,9402.22,127.689,205.174,11,0.917019,12.0904,1,80.1178,64.8509,1.07103,other,RFL
01977.swc,1845,12.5664,10,74,156,83,218.96,214.82,120,1.99892,2435.05,15299.9,7649.94,140.525,204.984,11,0.900716,10.8205,1,73.6202,57.9656,1.07888,other,RFL
01978.swc,1742,12.5664,13,68,147,80,165.14,218.96,115,1.99885,2458.35,15446.3,7723.13,137.196,180.388,8,0.90184,10.8435,1,78.2012,74.3024,1.07009,basal,RFL
01979.swc,1757,12.5664,9,69,147,79,207.46,198.26,126.78,1.99886,2447.11,15375.7,7687.83,108.532,151.981,9,0.897598,10.9456,1,82.0873,63.2278,1.06159,other,RFL
01980.swc,1204,12.5664,10,42,92,51,153.64,156.4,91,1.99834,1629.05,10235.6,5117.81,111.983,162.554,8,0.902951,12.0761,1,93.5229,67.5984,1.08434,basal,RFL
01981.swc,1146,12.5664,11,52,114,63,199.18,110.86,84,1.99825,1514.04,9513,4756.5,166.59,189.038,8,0.911947,9.04386,1,88.1128,68.3506,1.14454,other,ROL
01982.swc,2134,12.5664,15,71,158,88,274.01,239.69,125,1.99906,3558.68,22359.8,11179.9,168.594,196.442,9,0.918977,12.5,1,79.2539,64.4613,1.11839,basal,ROL
01983.swc,1812,12.5664,14,69,151,83,173.88,170.66,124,1.9989,2506.4,15748.2,7874.08,129.598,161.181,9,0.896807,10.9934,1,71.9446,50.5608,1.1119,other,ROL
01984.swc,1308,12.5664,10,36,81,46,259.3,243.36,101,1.99847,1998.76,12558.6,6279.28,165.464,201.997,8,0.900473,15.1358,1,72.7741,55.9807,1.11446,basal,ROL
01985.swc,1398,12.5664,7,64,134,71,226.07,233.42,115,1.99857,2941.92,18484.6,9242.31,188.346,207.759,8,0.932087,9.42537,1,67.9708,54.9193,1.10759,other,ROL
01986.swc,2258,12.5664,15,88,190,103,275.85,191.87,133,1.99911,3659.85,22995.5,11497.8,166.263,195.003,8,0.913951,10.8789,1,73.8841,57.0536,1.13944,other,ROL
01987.swc,1795,12.5664,13,71,155,85,301.43,311.54,129,1.99889,3721.55,23383.2,11691.6,203.112,267.877,7,0.922714,10.5742,1,74.2751,56.8505,1.08933,basal,ROL
01988.swc,1631,12.5664,7,78,162,85,244.45,347.39,123,1.99877,3349.4,21044.9,10522.4,200.438,268.515,10,0.926443,9.06173,1,71.5213,56.3298,1.10419,basal,ROL
01989.swc,805,12.5664,9,45,97,53,286.73,191.15,96,1.99752,1787.79,11233,5616.5,194.741,224.789,8,0.934554,7.28866,1,80.3119,62.0504,1.10635,other,ROL
01990.swc,1990,12.5664,12,79,168,90,239.68,244.59,133,1.99899,3309.1,20791.7,10395.8,148.251,186.195,9,0.917242,10.8393,1,75.0853,61.5601,1.12567,basal,ROL
01991.swc,2473,12.5664,15,88,189,102,255,300.98,131,1.99919,4061.09,25516.6,12758.3,232.955,267.732,9,0.929903,12.0794,1,72.0837,60.6291,1.15234,other,ROL
01992.swc,1743,12.5664,9,76,161,86,342.79,295.92,105,1.99885,3668.96,23052.8,11526.4,214.169,231.676,8,0.928153,9.81988,1,64.5369,49.9132,1.10681,other,ROL
01993.swc,1670,12.5664,9,63,133,71,162.38,188.14,117,1.9988,2169.12,13629,6814.5,109.554,165.593,8,0.896319,11.5489,1,81.0834,64.7664,1.08085,other,ROL
01994.swc,1340,12.5664,9,46,101,56,165.6,188.14,76,1.99851,1733.49,10891.9,5445.93,129.119,159.57,8,0.894941,12.2574,1,73.2102,60.0017,1.07287,basal,ROL
01995.swc,2083,12.5664,12,84,179,96,181.7,209.76,106,1.99904,2729.22,17148.2,8574.11,127.083,172.372,8,0.89326,10.6313,1,90.3708,69.4277,1.11412,other,ROL
01996.swc,1742,12.5664,7,86,178,93,185.73,294.85,94,1.99885,2843.95,17869.1,8934.53,168.655,214.563,10,0.918708,8.7809,1,79.9229,57.032,1.1244,basal,ROL
01997.swc,1177,12.5664,9,51,111,61,184,154.1,85,1.9983,1783.83,11208.1,5604.07,107.411,255.23,9,0.898152,9.59459,1,77.8073,60.2781,1.08795,other,RFL
01998.swc,1195,12.5664,8,52,111,60,243.36,220.68,95,1.99833,2108.05,13245.3,6622.64,187.701,223.206,11,0.925883,9.75676,1,68.9352,52.5739,1.07312,other,RFL
01999.swc,2301,12.5664,9,121,256,136,269.72,221.29,116,1.99913,3875.42,24350,12175,150.185,289.721,17,0.920377,7.98438,1,74.3581,61.2005,1.17261,apical,RFL
02000.swc,1290,12.5664,11,56,121,66,168.82,170.66,80,1.99845,1826.65,11477.2,5738.58,115.078,151.158,11,0.902455,9.65289,1,70.4125,51.2504,1.09556,other,RFL
02001.swc,2008,12.5664,10,81,173,93,258.69,294.85,94,1.999,3345.19,21018.5,10509.2,177.28,232.902,9,0.909889,10.6012,1,77.4489,59.1695,1.14291,apical,LTP
02002.swc,2433,12.5664,17,96,210,115,237.84,238.45,85,1.99918,3957.35,24864.8,12432.4,194.095,225.849,9,0.904939,10.581,1,89.1873,72.5538,1.1792,other,LTP
02003.swc,812,12.5664,10,31,71,41,97.06,140.3,76,1.99754,1278.94,8035.85,4017.92,95.5292,118.033,6,0.901768,10.4225,1,71.9535,55.1256,1.10803,other,LTP
02004.swc,740,12.5664,6,31,66,36,151.34,141.68,69,1.9973,1067.1,6704.81,3352.41,90.7723,119.721,9,0.897412,10.197,1,76.1528,61.4747,1.08143,other,LTP
02005.swc,1517,12.5664,10,59,131,73,177.1,189.52,95,1.99868,2148.52,13499.5,6749.77,108.569,135.352,9,0.896749,10.5725,1,78.3497,54.7526,1.08572,apical,LTP
02006.swc,1743,12.5664,11,64,137,74,196.42,205.92,74,1.99885,2518.63,15825,7912.51,137.968,165.693,8,0.908833,11.7153,1,70.3223,52.4297,1.09604,apical,LTP
